date,HY_SPREAD,IG_SPREAD,T10Y,OIL,DXY,KRE,XLF
2017-08-02,3.5900,1.0800,2.2700,49.5900,92.8300,43.6874,21.4618
2017-08-03,3.6300,1.0900,2.2400,49.0300,92.8100,43.3611,21.3855
2017-08-04,3.6300,1.0900,2.2700,49.5800,93.5400,43.7511,21.5297
2017-08-05,3.6300,1.0900,2.2700,,,,
2017-08-06,3.6300,1.0900,2.2700,,,,
2017-08-07,3.6400,1.1000,2.2600,49.3900,93.4300,43.4725,21.4957
2017-08-08,3.6400,1.1000,2.2900,49.1700,93.6400,43.5362,21.4364
2017-08-09,3.8100,1.1200,2.2400,49.5600,93.5200,43.0269,21.4364
2017-08-10,3.9200,1.1400,2.2000,48.5900,93.4000,41.9128,21.0548
2017-08-11,4.0000,1.1600,2.1900,48.8200,93.0700,41.5945,20.9700
2017-08-12,4.0000,1.1600,2.1900,,,,
2017-08-13,4.0000,1.1600,2.1900,,,,
2017-08-14,3.8900,1.1500,2.2200,47.5900,93.4600,42.5574,21.2583
2017-08-15,3.8700,1.1400,2.2700,47.5500,93.8500,42.3426,21.2753
2017-08-16,3.8800,1.1400,2.2300,46.7800,93.4900,42.2232,21.2329
2017-08-17,3.9300,1.1400,2.1900,47.0900,93.6200,41.0614,20.8683
2017-08-18,3.9800,1.1500,2.1900,48.5100,93.4300,41.1330,20.8767
2017-08-19,3.9800,1.1500,2.1900,,,,
2017-08-20,3.9800,1.1500,2.1900,,,,
2017-08-21,4.0000,1.1500,2.1800,47.3700,93.1000,41.0534,20.8174
2017-08-22,3.9300,1.1500,2.2200,47.6400,93.5500,41.4672,21.0463
2017-08-23,3.9500,1.1500,2.1700,48.4100,93.1500,41.4991,20.9785
2017-08-24,3.9100,1.1500,2.1900,47.4300,93.2800,41.6741,20.9785
2017-08-25,3.8900,1.1400,2.1700,47.8700,92.7400,41.9367,21.0379
2017-08-26,3.8900,1.1400,2.1700,,,,
2017-08-27,3.8900,1.1400,2.1700,,,,
2017-08-28,3.8800,1.1400,2.1600,46.5700,92.2100,41.5945,20.9022
2017-08-29,3.9000,1.1500,2.1300,46.4400,92.3500,41.2603,20.8343
2017-08-30,3.8600,1.1500,2.1500,45.9600,92.8800,41.4513,20.9191
2017-08-31,3.8500,1.1600,2.1200,47.2300,92.6700,41.3956,20.9446
2017-09-01,3.8200,1.1500,2.1600,47.2900,92.8100,41.7617,21.0039
2017-09-02,3.8200,1.1500,2.1600,,,,
2017-09-03,3.8200,1.1500,2.1600,,,,
2017-09-04,3.8200,1.1500,2.1600,,,,
2017-09-05,3.9100,1.1600,2.0700,48.6600,92.3100,40.4646,20.5545
2017-09-06,3.8400,1.1600,2.1000,49.1600,92.2900,40.5362,20.6054
2017-09-07,3.8800,1.1700,2.0500,49.0900,91.5300,39.4619,20.2492
2017-09-08,3.9200,1.1700,2.0600,47.4800,91.3300,39.9155,20.4358
2017-09-09,3.9200,1.1700,2.0600,,,,
2017-09-10,3.9200,1.1700,2.0600,,,,
2017-09-11,3.8500,1.1700,2.1400,48.0700,91.8600,40.9818,20.7919
2017-09-12,3.8100,1.1600,2.1700,48.2300,91.9100,41.9367,21.0379
2017-09-13,3.7800,1.1500,2.2000,49.3000,92.5200,42.0959,21.0718
2017-09-14,3.7400,1.1500,2.2000,49.8900,92.1200,41.6582,21.0294
2017-09-15,3.7300,1.1400,2.2000,49.8900,91.8700,41.8388,21.0915
2017-09-16,3.7300,1.1400,2.2000,,,,
2017-09-17,3.7300,1.1400,2.2000,,,,
2017-09-18,3.6800,1.1300,2.2300,49.9100,92.0500,42.4299,21.3385
2017-09-19,3.6600,1.1200,2.2400,49.4800,91.7900,42.7096,21.5002
2017-09-20,3.6000,1.1100,2.2800,50.4100,92.5100,43.1889,21.6280
2017-09-21,3.6200,1.1100,2.2700,50.5500,92.2600,43.3806,21.6791
2017-09-22,3.6400,1.1100,2.2600,50.6600,92.1700,43.4605,21.6535
2017-09-23,3.6400,1.1100,2.2600,,,,
2017-09-24,3.6400,1.1100,2.2600,,,,
2017-09-25,3.6600,1.1100,2.2200,52.2200,92.6500,43.5724,21.6280
2017-09-26,3.6200,1.1000,2.2400,51.8800,92.9700,43.8600,21.6194
2017-09-27,3.5700,1.0900,2.3100,52.1400,93.3600,44.7947,21.8834
2017-09-28,3.5700,1.0800,2.3100,51.5600,93.0900,45.0823,21.9175
2017-09-29,3.5400,1.0600,2.3300,51.6700,93.0800,45.3460,22.0197
2017-09-30,3.5600,1.0700,2.3300,,,,
2017-10-01,3.5600,1.0700,2.3300,,,,
2017-10-02,3.5500,1.0600,2.3400,50.5800,93.5600,45.6336,22.2070
2017-10-03,3.5500,1.0500,2.3300,50.4200,93.5700,45.3699,22.2836
2017-10-04,3.5400,1.0400,2.3300,49.9800,93.4600,44.8267,22.1814
2017-10-05,3.5200,1.0400,2.3500,50.7900,93.9600,45.3939,22.4113
2017-10-06,3.5200,1.0400,2.3700,49.2900,93.8000,45.4658,22.4369
2017-10-07,3.5200,1.0400,2.3700,,,,
2017-10-08,3.5200,1.0400,2.3700,,,,
2017-10-09,3.5100,1.0300,2.3700,49.5800,93.7400,45.2581,22.3517
2017-10-10,3.5200,1.0300,2.3500,50.9200,93.2900,45.7055,22.4539
2017-10-11,3.5200,1.0300,2.3500,51.3000,92.9600,45.3859,22.4113
2017-10-12,3.5600,1.0300,2.3300,50.6000,93.1200,45.0424,22.2410
2017-10-13,3.6000,1.0400,2.2800,51.4500,93.0900,44.7228,22.2496
2017-10-14,3.6000,1.0400,2.2800,,,,
2017-10-15,3.6000,1.0400,2.2800,,,,
2017-10-16,3.5300,1.0300,2.3000,51.8700,93.2800,45.0663,22.3943
2017-10-17,3.5000,1.0300,2.3000,51.8800,93.4900,44.5870,22.2836
2017-10-18,3.4600,1.0200,2.3400,52.0400,93.3600,44.8906,22.4028
2017-10-19,3.4800,1.0200,2.3300,51.2900,93.2700,45.1942,22.4199
2017-10-20,3.4200,1.0100,2.3900,51.4700,93.7000,45.8013,22.6838
2017-10-21,3.4200,1.0100,2.3900,,,,
2017-10-22,3.4200,1.0100,2.3900,,,,
2017-10-23,3.4000,1.0100,2.3800,51.9000,93.9400,45.3619,22.6668
2017-10-24,3.3800,1.0000,2.4200,52.4700,93.9600,45.6256,22.8286
2017-10-25,3.4200,1.0000,2.4400,52.1800,93.7100,45.4258,22.6923
2017-10-26,3.4100,1.0000,2.4600,52.6400,94.6100,45.9691,22.8201
2017-10-27,3.4400,1.0000,2.4200,53.9000,94.9200,46.2168,22.8030
2017-10-28,3.4400,1.0000,2.4200,,,,
2017-10-29,3.4400,1.0000,2.4200,,,,
2017-10-30,3.4900,1.0000,2.3700,54.1500,94.4900,45.5297,22.7094
2017-10-31,3.5100,1.0100,2.3800,54.3800,94.5500,45.6256,22.6498
2017-11-01,3.4800,1.0100,2.3700,54.3000,94.8200,45.3699,22.6838
2017-11-02,3.5200,1.0200,2.3500,54.5400,94.6900,45.7215,22.8967
2017-11-03,3.5200,1.0200,2.3400,55.6400,94.9400,45.6655,22.8030
2017-11-04,3.5200,1.0200,2.3400,,,,
2017-11-05,3.5200,1.0200,2.3400,,,,
2017-11-06,3.5500,1.0300,2.3200,57.3500,94.7200,45.5297,22.7775
2017-11-07,3.5700,1.0400,2.3200,57.2000,94.9100,44.2754,22.4624
2017-11-08,3.6700,1.0400,2.3200,56.8100,94.8700,43.9319,22.3517
2017-11-09,3.7900,1.0500,2.3300,57.1700,94.4400,43.5005,22.2751
2017-11-10,3.7600,1.0600,2.4000,56.7400,94.3900,43.4206,22.2070
2017-11-11,3.7600,1.0600,2.4000,,,,
2017-11-12,3.7600,1.0600,2.4000,,,,
2017-11-13,3.7700,1.0500,2.4000,56.7600,94.4900,44.0837,22.2410
2017-11-14,3.8400,1.0600,2.3800,55.7000,93.8300,44.4512,22.2325
2017-11-15,3.9700,1.0800,2.3300,55.3300,93.8100,44.4752,22.2921
2017-11-16,3.7900,1.0700,2.3700,55.1400,93.9300,44.4192,22.3006
2017-11-17,3.7600,1.0600,2.3500,56.5500,93.6600,44.7468,22.2751
2017-11-18,3.7600,1.0600,2.3500,,,,
2017-11-19,3.7600,1.0600,2.3500,,,,
2017-11-20,3.7000,1.0600,2.3700,56.0900,94.0800,45.1303,22.3773
2017-11-21,3.6600,1.0500,2.3600,56.8300,93.9500,45.1143,22.4454
2017-11-22,3.7000,1.0500,2.3200,58.0200,93.2200,44.9944,22.3347
2017-11-23,3.7000,1.0500,2.3200,,,,
2017-11-24,3.6700,1.0400,2.3400,58.9500,92.7600,44.6669,22.3262
2017-11-25,3.6700,1.0400,2.3400,,,,
2017-11-26,3.6700,1.0400,2.3400,,,,
2017-11-27,3.6600,1.0400,2.3200,58.1100,92.9000,44.7548,22.3092
2017-11-28,3.6700,1.0400,2.3400,57.9900,93.2600,46.2887,22.8882
2017-11-29,3.6400,1.0300,2.3700,57.3000,93.2600,47.8066,23.2799
2017-11-30,3.6100,1.0300,2.4200,57.4000,93.0100,47.3991,23.4331
2017-12-01,3.6300,1.0300,2.3700,58.3600,92.9000,47.4071,23.4842
2017-12-02,3.6300,1.0300,2.3700,,,,
2017-12-03,3.6300,1.0300,2.3700,,,,
2017-12-04,3.5800,1.0200,2.3700,57.4700,93.1900,48.2140,23.8419
2017-12-05,3.5700,1.0200,2.3600,57.6200,93.3800,47.2873,23.7141
2017-12-06,3.6300,1.0200,2.3300,55.9600,93.6100,47.0157,23.6290
2017-12-07,3.6300,1.0200,2.3700,56.6900,93.8000,47.3512,23.7056
2017-12-08,3.6300,1.0200,2.3800,57.3600,93.9000,47.3672,23.8504
2017-12-09,3.6300,1.0200,2.3800,,,,
2017-12-10,3.6300,1.0200,2.3800,,,,
2017-12-11,3.6100,1.0200,2.3900,57.9900,93.8700,46.9917,23.7908
2017-12-12,3.5800,1.0100,2.4000,57.1400,94.1000,47.3991,24.0292
2017-12-13,3.6400,1.0100,2.3600,56.6000,93.4300,46.8878,23.7312
2017-12-14,3.6300,1.0100,2.3500,57.0400,93.4900,46.4005,23.5779
2017-12-15,3.6400,1.0000,2.3500,57.3000,93.9300,47.3922,23.7900
2017-12-16,3.6400,1.0000,2.3500,,,,
2017-12-17,3.6400,1.0000,2.3500,,,,
2017-12-18,3.6400,1.0000,2.3900,57.1600,93.7000,48.0260,24.0039
2017-12-19,3.6000,0.9900,2.4600,57.4600,93.4700,47.8334,23.9012
2017-12-20,3.5800,0.9900,2.4900,58.0900,93.3500,47.6409,23.8585
2017-12-21,3.5700,0.9900,2.4800,58.3600,93.2800,48.2747,24.0638
2017-12-22,3.5600,0.9900,2.4800,58.4700,93.3500,48.0982,23.9953
2017-12-23,3.5600,0.9900,2.4800,,,,
2017-12-24,3.5600,0.9900,2.4800,,,,
2017-12-25,3.5600,0.9900,2.4800,,,,
2017-12-26,3.5700,0.9900,2.4700,59.9700,93.2600,47.6569,23.9269
2017-12-27,3.5900,0.9900,2.4200,59.6400,93.0300,47.4403,23.9526
2017-12-28,3.5500,0.9800,2.4300,59.8400,92.6000,47.6971,24.0467
2017-12-29,3.5800,0.9800,2.4000,60.4200,92.1200,47.2157,23.8756
2017-12-30,3.5800,0.9800,2.4000,,,,
2017-12-31,3.6300,0.9900,2.4000,,,,
2018-01-01,3.6300,0.9900,2.4000,,,,
2018-01-02,3.5500,0.9800,2.4600,60.3700,91.8500,47.3360,23.8841
2018-01-03,3.4800,0.9900,2.4400,61.6300,92.1600,47.4243,24.0125
2018-01-04,3.4000,0.9800,2.4600,62.0100,91.8500,47.6810,24.2349
2018-01-05,3.3600,0.9800,2.4700,61.4400,91.9500,47.9939,24.3033
2018-01-06,3.3600,0.9800,2.4700,,,,
2018-01-07,3.3600,0.9800,2.4700,,,,
2018-01-08,3.3500,0.9700,2.4900,61.7300,92.3300,47.9056,24.2691
2018-01-09,3.3300,0.9600,2.5500,62.9600,92.5300,48.5555,24.4573
2018-01-10,3.4200,0.9500,2.5500,63.5700,92.3300,49.1492,24.6626
2018-01-11,3.4000,0.9500,2.5400,63.8000,91.8500,49.9194,24.7824
2018-01-12,3.3700,0.9500,2.5500,64.3000,90.9700,50.2323,25.0048
2018-01-13,3.3700,0.9500,2.5500,,,,
2018-01-14,3.3700,0.9500,2.5500,,,,
2018-01-15,3.3500,0.9400,2.5500,,,,
2018-01-16,3.3400,0.9400,2.5400,63.7300,90.3900,49.7509,24.9363
2018-01-17,3.3400,0.9400,2.5700,63.9700,90.5400,50.0558,25.1245
2018-01-18,3.3500,0.9400,2.6200,63.9500,90.5000,49.7750,25.0903
2018-01-19,3.3500,0.9500,2.6400,63.3700,90.5700,50.5693,25.2700
2018-01-20,3.3500,0.9500,2.6400,,,,
2018-01-21,3.3500,0.9500,2.6400,,,,
2018-01-22,3.3200,0.9400,2.6600,63.4900,90.4000,50.7057,25.4753
2018-01-23,3.3100,0.9400,2.6300,64.4700,90.1200,50.8341,25.5009
2018-01-24,3.2800,0.9400,2.6500,65.6100,89.2100,50.8100,25.6720
2018-01-25,3.2800,0.9300,2.6300,65.5100,89.3900,50.4650,25.6207
2018-01-26,3.2300,0.9200,2.6600,66.1400,89.0700,50.5934,25.8089
2018-01-27,3.2300,0.9200,2.6600,,,,
2018-01-28,3.2300,0.9200,2.6600,,,,
2018-01-29,3.2600,0.9200,2.7000,65.5600,89.3100,50.3848,25.7062
2018-01-30,3.3300,0.9100,2.7300,64.5000,89.1900,49.9916,25.3726
2018-01-31,3.2900,0.9100,2.7200,64.7300,89.1300,49.9836,25.4411
2018-02-01,3.2900,0.9000,2.7800,65.8000,88.6700,50.7217,25.6806
2018-02-02,3.3600,0.9000,2.8400,65.4500,89.2000,50.2564,25.1160
2018-02-03,3.3600,0.9000,2.8400,,,,
2018-02-04,3.3600,0.9000,2.8400,,,,
2018-02-05,3.4800,0.9100,2.7700,64.1500,89.5500,48.2025,23.8499
2018-02-06,3.6000,0.9300,2.7900,63.3900,89.5900,48.6919,24.2862
2018-02-07,3.4600,0.9200,2.8400,61.7900,90.2600,49.0289,24.3033
2018-02-08,3.5900,0.9300,2.8500,61.1500,90.2300,47.2959,23.2340
2018-02-09,3.8200,0.9700,2.8300,59.2000,90.4400,48.1784,23.6788
2018-02-10,3.8200,0.9700,2.8300,,,,
2018-02-11,3.8200,0.9700,2.8300,,,,
2018-02-12,3.7100,0.9700,2.8600,59.2900,90.2100,48.5635,24.0125
2018-02-13,3.7800,1.0000,2.8300,59.1900,89.7000,48.7320,24.1151
2018-02-14,3.6900,0.9900,2.9100,60.6000,89.1200,50.0719,24.6883
2018-02-15,3.5700,0.9800,2.9000,61.3400,88.5900,50.3045,24.8251
2018-02-16,3.5000,0.9800,2.8700,61.6800,89.1000,50.6255,24.7909
2018-02-17,3.5000,0.9800,2.8700,,,,
2018-02-18,3.5000,0.9800,2.8700,,,,
2018-02-19,3.5000,0.9800,2.8700,,,,
2018-02-20,3.4800,0.9800,2.8800,61.9000,89.7200,50.2243,24.7139
2018-02-21,3.4600,0.9800,2.9400,61.6800,90.0800,50.6816,24.7481
2018-02-22,3.5300,0.9900,2.9200,62.7700,89.7500,49.7429,24.5428
2018-02-23,3.5800,1.0000,2.8800,63.5500,89.8800,50.5131,24.9107
2018-02-24,3.5800,1.0000,2.8800,,,,
2018-02-25,3.5800,1.0000,2.8800,,,,
2018-02-26,3.5000,1.0000,2.8600,63.9100,89.8200,50.7779,25.2871
2018-02-27,3.4700,1.0000,2.9000,63.0100,90.3600,50.1120,25.0476
2018-02-28,3.4700,1.0100,2.8700,61.6400,90.6100,49.3578,24.6968
2018-03-01,3.5900,1.0400,2.8100,60.9900,90.3200,49.3899,24.2691
2018-03-02,3.6500,1.0500,2.8600,61.2500,89.9400,50.1922,24.3290
2018-03-03,3.6500,1.0500,2.8600,,,,
2018-03-04,3.6500,1.0500,2.8600,,,,
2018-03-05,3.5900,1.0500,2.8800,62.5700,90.0800,50.7939,24.6712
2018-03-06,3.5300,1.0400,2.8800,62.6000,89.6200,51.4919,24.7738
2018-03-07,3.5600,1.0500,2.8900,61.1500,89.6400,51.7326,24.7310
2018-03-08,3.5600,1.0500,2.8600,60.1200,90.1200,51.3235,24.8080
2018-03-09,3.5300,1.0600,2.9000,62.0400,90.0900,52.1739,25.4068
2018-03-10,3.5300,1.0600,2.9000,,,,
2018-03-11,3.5300,1.0600,2.9000,,,,
2018-03-12,3.5500,1.0700,2.8700,61.3600,89.9000,52.0776,25.3213
2018-03-13,3.5800,1.0800,2.8400,60.7100,89.6600,51.7246,25.0390
2018-03-14,3.6200,1.0900,2.8100,60.9600,89.7000,50.9704,24.7567
2018-03-15,3.6200,1.1000,2.8200,61.1900,90.1400,51.1790,24.7653
2018-03-16,3.6000,1.1000,2.8500,62.3400,90.2300,51.4720,24.7867
2018-03-17,3.6000,1.1000,2.8500,,,,
2018-03-18,3.6000,1.1000,2.8500,,,,
2018-03-19,3.6500,1.1000,2.8500,62.0600,89.9000,51.1018,24.6064
2018-03-20,3.6200,1.1100,2.8900,63.4000,90.3700,50.9006,24.6665
2018-03-21,3.6000,1.1100,2.8900,65.1700,89.7800,50.9810,24.6579
2018-03-22,3.7000,1.1400,2.8300,64.3000,89.8600,49.1298,23.7479
2018-03-23,3.7400,1.1500,2.8200,65.8800,89.4400,47.4154,23.0267
2018-03-24,3.7400,1.1500,2.8200,,,,
2018-03-25,3.7400,1.1500,2.8200,,,,
2018-03-26,3.7300,1.1600,2.8500,65.5500,89.0300,48.9608,23.7736
2018-03-27,3.7500,1.1600,2.7800,65.2500,89.3700,47.8823,23.3100
2018-03-28,3.7700,1.1600,2.7700,64.3800,90.0600,48.1962,23.3529
2018-03-29,3.7900,1.1600,2.7400,64.9400,90.1500,48.6066,23.6706
2018-03-30,3.7900,1.1600,2.7400,,,,
2018-03-31,3.7200,1.1700,2.7400,,,,
2018-04-01,3.7200,1.1700,2.7400,,,,
2018-04-02,3.7700,1.1700,2.7300,63.0100,90.0500,47.6569,23.1469
2018-04-03,3.7100,1.1600,2.7900,63.5100,90.2000,48.3250,23.4645
2018-04-04,3.7100,1.1600,2.7900,63.3700,90.1400,48.8803,23.7135
2018-04-05,3.5900,1.1400,2.8300,63.5400,90.4600,49.1942,23.9024
2018-04-06,3.6400,1.1400,2.7700,62.0600,90.1100,47.8098,23.3272
2018-04-07,3.6400,1.1400,2.7700,,,,
2018-04-08,3.6400,1.1400,2.7700,,,,
2018-04-09,3.6100,1.1400,2.7800,63.4200,89.8400,47.7857,23.4559
2018-04-10,3.5200,1.1300,2.8000,65.5100,89.5900,48.6871,23.8080
2018-04-11,3.5000,1.1300,2.7900,66.8200,89.5700,48.4537,23.5246
2018-04-12,3.4200,1.1200,2.8300,67.0700,89.7500,49.3391,23.9367
2018-04-13,3.3800,1.1100,2.8200,67.3900,89.8000,48.5745,23.5761
2018-04-14,3.3800,1.1100,2.8200,,,,
2018-04-15,3.3800,1.1100,2.8200,,,,
2018-04-16,3.3300,1.1100,2.8300,66.2200,89.4300,48.7998,23.6792
2018-04-17,3.2900,1.1000,2.8200,66.5200,89.5200,48.1479,23.6792
2018-04-18,3.2400,1.1000,2.8700,68.4700,89.6200,47.9466,23.5676
2018-04-19,3.3300,1.1000,2.9200,68.2900,89.9400,48.8240,23.9282
2018-04-20,3.3300,1.1000,2.9600,68.3800,90.3200,49.2506,23.9367
2018-04-21,3.3300,1.1000,2.9600,,,,
2018-04-22,3.3300,1.1000,2.9600,,,,
2018-04-23,3.3600,1.1100,2.9800,68.6400,90.9400,49.6771,23.9110
2018-04-24,3.4100,1.1100,3.0000,67.7000,90.7700,50.0071,23.7564
2018-04-25,3.4700,1.1100,3.0300,68.0500,91.1700,50.0152,23.7393
2018-04-26,3.4300,1.1200,3.0000,68.1900,91.5600,50.0232,23.7479
2018-04-27,3.4400,1.1200,2.9600,68.1000,91.5400,50.4176,23.7822
2018-04-28,3.4400,1.1200,2.9600,,,,
2018-04-29,3.4400,1.1200,2.9600,,,,
2018-04-30,3.4600,1.1400,2.9500,68.5700,91.8400,49.6128,23.5676
2018-05-01,3.4700,1.1500,2.9700,67.2500,92.4500,49.9830,23.5761
2018-05-02,3.4500,1.1500,2.9700,67.9300,92.5100,49.8784,23.3100
2018-05-03,3.5000,1.1600,2.9400,68.4300,92.4100,49.3874,23.1125
2018-05-04,3.4900,1.1700,2.9500,69.7200,92.5700,50.0232,23.4130
2018-05-05,3.4900,1.1700,2.9500,,,,
2018-05-06,3.4900,1.1700,2.9500,,,,
2018-05-07,3.4600,1.1700,2.9500,70.7300,92.7500,50.2486,23.5676
2018-05-08,3.4600,1.1700,2.9700,69.0600,93.1200,50.6993,23.7307
2018-05-09,3.4300,1.1700,3.0000,71.1400,93.0400,51.1823,24.0827
2018-05-10,3.4100,1.1600,2.9700,71.3600,92.6500,51.3030,24.2802
2018-05-11,3.4000,1.1500,2.9700,70.7000,92.5400,51.3110,24.2630
2018-05-12,3.4000,1.1500,2.9700,,,,
2018-05-13,3.4000,1.1500,2.9700,,,,
2018-05-14,3.3700,1.1400,3.0000,70.9600,92.5900,51.1259,24.2458
2018-05-15,3.3600,1.1400,3.0800,71.3100,93.2200,51.4640,24.2029
2018-05-16,3.3700,1.1400,3.0900,71.4900,93.3900,51.7054,24.2458
2018-05-17,3.3600,1.1400,3.1100,71.4900,93.4700,51.8906,24.1943
2018-05-18,3.4100,1.1400,3.0600,71.2800,93.6400,51.4640,23.9968
2018-05-19,3.4100,1.1400,3.0600,,,,
2018-05-20,3.4100,1.1400,3.0600,,,,
2018-05-21,3.4000,1.1400,3.0600,72.2400,93.6800,52.0354,24.1685
2018-05-22,3.3900,1.1400,3.0600,72.1300,93.6100,52.3413,24.3317
2018-05-23,3.4800,1.1500,3.0100,71.8400,94.0100,51.9630,24.1771
2018-05-24,3.4900,1.1500,2.9800,70.7100,93.7800,51.8584,23.9882
2018-05-25,3.5300,1.1600,2.9300,67.8800,94.1900,51.6813,23.9110
2018-05-26,3.5300,1.1600,2.9300,,,,
2018-05-27,3.5300,1.1600,2.9300,,,,
2018-05-28,3.5300,1.1600,2.9300,,,,
2018-05-29,3.7500,1.2000,2.7700,66.7300,94.8300,50.4337,23.1125
2018-05-30,3.6400,1.2000,2.8400,68.2100,94.1500,51.2386,23.5332
2018-05-31,3.6300,1.2200,2.8300,67.0400,93.9900,50.8523,23.3357
2018-06-01,3.5500,1.2100,2.8900,65.8100,94.1900,51.3835,23.5933
2018-06-02,3.5500,1.2100,2.8900,,,,
2018-06-03,3.5500,1.2100,2.8900,,,,
2018-06-04,3.4900,1.2000,2.9400,64.7500,94.0200,51.9147,23.6706
2018-06-05,3.5000,1.2100,2.9200,65.5200,93.8900,51.7698,23.5676
2018-06-06,3.4400,1.2100,2.9700,64.7300,93.6600,52.7115,23.9968
2018-06-07,3.4400,1.2100,2.9300,65.9500,93.4000,52.7276,24.0741
2018-06-08,3.4500,1.2200,2.9300,65.7400,93.5500,52.9128,24.1085
2018-06-09,3.4500,1.2200,2.9300,,,,
2018-06-10,3.4500,1.2200,2.9300,,,,
2018-06-11,3.3900,1.2200,2.9600,66.1000,93.5800,52.2769,24.0569
2018-06-12,3.3800,1.2200,2.9600,66.3600,93.8000,51.9791,23.9968
2018-06-13,3.3300,1.2100,2.9800,66.6400,93.7100,51.7779,23.9110
2018-06-14,3.3100,1.2100,2.9400,66.8900,94.7700,51.5606,23.6878
2018-06-15,3.3300,1.2100,2.9300,65.0600,94.7900,51.3925,23.6869
2018-06-16,3.3300,1.2100,2.9300,,,,
2018-06-17,3.3300,1.2100,2.9300,,,,
2018-06-18,3.3400,1.2200,2.9200,65.8500,94.7500,51.4167,23.6438
2018-06-19,3.4000,1.2400,2.8900,65.0700,95.0900,51.7884,23.5834
2018-06-20,3.3400,1.2400,2.9300,66.2200,95.0600,51.8853,23.5231
2018-06-21,3.3900,1.2700,2.9000,65.5400,94.8700,51.7803,23.4541
2018-06-22,3.3900,1.2700,2.9000,68.5800,94.5200,51.2713,23.3420
2018-06-23,3.3900,1.2700,2.9000,,,,
2018-06-24,3.3900,1.2700,2.9000,,,,
2018-06-25,3.4700,1.2900,2.8700,68.0800,94.2800,50.7866,23.0919
2018-06-26,3.4800,1.2900,2.8800,70.5300,94.6800,50.5442,23.0143
2018-06-27,3.5600,1.2900,2.8300,72.7600,95.2900,49.5908,22.7298
2018-06-28,3.6400,1.3000,2.8400,73.4500,95.3900,49.6393,22.9281
2018-06-29,3.6100,1.2900,2.8500,74.1500,94.6300,49.2838,22.9281
2018-06-30,3.7100,1.3000,2.8500,,,,
2018-07-01,3.7100,1.3000,2.8500,,,,
2018-07-02,3.7800,1.3000,2.8700,73.9400,94.8700,49.7039,23.0402
2018-07-03,3.7700,1.3000,2.8300,74.1400,94.5900,49.5343,22.8332
2018-07-04,3.7700,1.3000,2.8300,,,,
2018-07-05,3.7400,1.2900,2.8400,72.9400,94.4700,49.6151,22.8850
2018-07-06,3.7400,1.2800,2.8200,73.8000,94.0400,50.0513,22.9971
2018-07-07,3.7400,1.2800,2.8200,,,,
2018-07-08,3.7400,1.2800,2.8200,,,,
2018-07-09,3.6500,1.2700,2.8600,73.8500,94.0800,51.0936,23.5231
2018-07-10,3.5900,1.2500,2.8700,74.1100,94.1100,50.5280,23.4368
2018-07-11,3.6600,1.2500,2.8500,70.3800,94.7200,50.2937,23.3247
2018-07-12,3.6100,1.2500,2.8500,70.3300,94.8100,49.6878,23.3678
2018-07-13,3.6200,1.2400,2.8300,71.0100,94.7500,49.1626,23.2644
2018-07-14,3.6200,1.2400,2.8300,,,,
2018-07-15,3.6200,1.2400,2.8300,,,,
2018-07-16,3.5900,1.2300,2.8500,68.0600,94.5100,49.7282,23.6783
2018-07-17,3.5800,1.2300,2.8600,68.0800,94.9700,49.7605,23.7041
2018-07-18,3.5600,1.2300,2.8800,68.7600,95.0800,50.3260,24.0835
2018-07-19,3.5900,1.2300,2.8400,69.4600,95.1700,50.2048,23.7214
2018-07-20,3.5500,1.2200,2.8900,70.4600,94.4600,50.4795,23.7645
2018-07-21,3.5500,1.2200,2.8900,,,,
2018-07-22,3.5500,1.2200,2.8900,,,,
2018-07-23,3.5000,1.2100,2.9600,67.8900,94.6700,51.1340,24.0922
2018-07-24,3.4700,1.2000,2.9500,68.5200,94.6100,50.5765,24.1611
2018-07-25,3.4800,1.1900,2.9400,69.3000,94.3600,50.0352,24.2129
2018-07-26,3.4200,1.1700,2.9800,69.6100,94.7500,50.2856,24.2043
2018-07-27,3.4200,1.1600,2.9600,68.6900,94.6800,50.2048,24.2560
2018-07-28,3.4200,1.1600,2.9600,,,,
2018-07-29,3.4200,1.1600,2.9600,,,,
2018-07-30,3.4300,1.1600,2.9800,70.1300,94.3600,49.8978,24.2732
2018-07-31,3.4600,1.1600,2.9600,68.7600,94.4900,49.6959,24.1008
2018-08-01,3.4300,1.1600,3.0000,67.6600,94.6200,50.2129,24.1008
2018-08-02,3.4300,1.1600,2.9800,68.9600,95.1700,50.6815,24.1094
2018-08-03,3.4300,1.1500,2.9500,68.4900,95.1400,50.2210,24.2474
2018-08-04,3.4300,1.1500,2.9500,,,,
2018-08-05,3.4300,1.1500,2.9500,,,,
2018-08-06,3.4300,1.1500,2.9400,69.0100,95.3600,50.3180,24.3767
2018-08-07,3.3500,1.1400,2.9800,69.1700,95.2200,50.4149,24.4888
2018-08-08,3.3700,1.1500,2.9600,66.9400,95.1000,50.8189,24.5492
2018-08-09,3.3800,1.1600,2.9300,66.8100,95.5000,50.5927,24.4026
2018-08-10,3.5000,1.1800,2.8700,67.6300,96.3600,50.3503,24.1180
2018-08-11,3.5000,1.1800,2.8700,,,,
2018-08-12,3.5000,1.1800,2.8700,,,,
